,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2385,ECs_3192,HW372_07395,99.561,228,1,0,1,228,1,228,5.450000000000001e-164,449.0,228,1.0,<=>
2386,ECs_3193,HW372_07390,100.0,260,0,0,1,260,1,260,0.0,532.0,260,1.0,<=>
2387,ECs_3194,HW372_07390,69.492,236,72,0,24,259,24,259,7.61e-126,355.0,260,0.9076923076923077,
2388,ECs_3195,HW372_07380,98.942,189,2,0,1,189,1,189,4.48e-138,380.0,189,1.0,<=>
2389,ECs_3196,HW372_07375,100.0,505,0,0,1,505,1,505,0.0,1041.0,505,1.0,<=>
2390,ECs_3197,HW372_07370,99.383,162,1,0,1,162,1,162,5.82e-113,314.0,162,1.0,<=>
2391,ECs_3198,HW372_07365,98.636,220,3,0,1,220,1,220,1.7299999999999999e-153,422.0,220,1.0,<=>
2392,ECs_3199,HW372_07360,99.052,422,4,0,1,422,1,422,0.0,853.0,422,1.0,<=>
2393,ECs_3200,HW372_07355,100.0,304,0,0,1,304,1,304,0.0,622.0,304,1.0,<=>
2394,ECs_3201,HW372_07350,96.19,210,8,0,1,210,1,210,1.32e-148,409.0,219,0.958904109589041,<=>
2395,ECs_3202,HW372_07345,100.0,270,0,0,1,270,1,270,0.0,565.0,270,1.0,<=>
2396,ECs_3203,HW372_07340,98.813,337,4,0,1,337,1,337,0.0,675.0,337,1.0,<=>
2397,ECs_3204,HW372_07335,98.942,378,4,0,1,378,1,378,0.0,759.0,378,1.0,<=>
2398,ECs_3205,HW372_07330,98.489,331,5,0,1,331,1,331,0.0,651.0,331,1.0,<=>
2399,ECs_3206,HW372_07325,98.98,392,4,0,1,392,1,392,0.0,746.0,392,1.0,<=>
2400,ECs_3207,HW372_07320,99.754,406,1,0,1,406,1,406,0.0,833.0,406,1.0,<=>
2401,ECs_3208,HW372_07315,95.06,668,33,0,1,668,1,668,0.0,1306.0,668,1.0,<=>
2402,ECs_3209,HW372_07310,98.913,92,1,0,1,92,1,92,6.79e-63,182.0,92,1.0,<=>
2403,ECs_3210,HW372_07305,97.802,182,4,0,1,182,1,182,1.22e-136,376.0,182,1.0,<=>
2404,ECs_3211,HW372_07300,100.0,269,0,0,1,269,1,269,0.0,535.0,269,1.0,<=>
2405,ECs_3212,HW372_07295,98.175,274,5,0,1,274,1,274,0.0,552.0,274,1.0,<=>
2406,ECs_3213,HW372_07290,100.0,361,0,0,1,361,1,361,0.0,739.0,361,1.0,<=>
2407,ECs_3215,HW372_07280,96.721,183,6,0,1,183,1,183,3.33e-133,367.0,183,1.0,<=>
2408,ECs_3214,HW372_07285,99.355,310,2,0,1,310,1,310,0.0,639.0,310,1.0,<=>
2409,ECs_3216,HW372_07275,43.345,293,145,8,1,280,1,285,1.58e-72,221.0,280,1.0464285714285715,<=>
2410,ECs_3217,HW372_07270,57.225,173,74,0,1,173,3,175,5.75e-65,194.0,173,1.0,<=>
2411,ECs_3218,HW372_07265,56.738,141,61,0,2,142,19,159,1.4799999999999999e-55,168.0,142,0.9929577464788732,<=>
2412,ECs_3219,HW372_07260,56.329,158,68,1,9,166,11,167,8.9e-63,188.0,166,0.9518072289156626,<=>
2413,ECs_3220,HW372_07255,74.477,239,61,0,12,250,12,250,6.71e-139,387.0,252,0.9484126984126984,<=>
2414,ECs_3221,HW372_07250,78.182,880,190,2,1,878,1,880,0.0,1438.0,879,1.0011376564277588,<=>
2415,ECs_3222,HW372_07245,69.841,189,54,2,1,187,1,188,4.04e-90,259.0,187,1.0106951871657754,<=>
2416,ECs_3223,HW372_07240,98.758,161,2,0,1,161,1,161,5.29e-118,327.0,161,1.0,<=>
2417,ECs_3224,HW372_07235,97.199,714,20,0,1,714,1,714,0.0,1424.0,714,1.0,<=>
2418,ECs_3225,HW372_07230,98.165,436,8,0,1,436,1,436,0.0,871.0,436,1.0,<=>
2419,ECs_3226,HW372_07225,98.936,94,1,0,1,94,1,94,5.41e-66,190.0,94,1.0,<=>
2420,ECs_3227,HW372_07220,76.872,454,89,6,1,446,1,446,0.0,691.0,446,1.0179372197309418,<=>
2421,ECs_3229,HW372_07215,99.602,251,1,0,1,251,1,251,0.0,517.0,251,1.0,<=>
2422,ECs_3230,HW372_07210,99.032,310,3,0,1,310,1,310,0.0,630.0,310,1.0,<=>
2423,ECs_3231,HW372_00305,48.312,385,192,2,2,380,3,386,1.14e-133,385.0,385,1.0,
2424,ECs_3240,HW372_20835,27.5,200,121,6,6,200,6,186,4.87e-10,53.9,208,0.9615384615384616,
2425,ECs_3241,HW372_17945,31.135,379,250,4,29,399,26,401,2.1700000000000002e-64,209.0,415,0.9132530120481928,
2426,ECs_3242,HW372_02440,28.846,312,204,6,3,304,2,305,4.850000000000001e-31,115.0,304,1.0263157894736843,<=>
2427,ECs_3244,HW372_22725,29.102,323,211,10,3,317,25,337,2.1200000000000002e-29,112.0,317,1.0189274447949528,
2428,ECs_3245,HW372_07165,98.643,442,6,0,1,442,1,442,0.0,901.0,442,1.0,<=>
2429,ECs_3246,HW372_07160,99.023,512,5,0,1,512,1,512,0.0,1014.0,512,1.0,<=>
2430,ECs_3247,HW372_07155,97.933,387,8,0,1,387,1,387,0.0,783.0,387,1.0,<=>
2431,ECs_3248,HW372_07150,100.0,204,0,0,1,204,1,204,4.9099999999999996e-152,417.0,204,1.0,<=>
2432,ECs_3249,HW372_07145,97.995,1197,24,0,1,1197,1,1197,0.0,2437.0,1197,1.0,<=>
2433,ECs_3252,HW372_07135,100.0,314,0,0,1,314,1,314,0.0,624.0,314,1.0,<=>
2434,ECs_3253,HW372_07130,99.645,564,2,0,1,564,1,564,0.0,1157.0,564,1.0,<=>
2435,ECs_3254,HW372_07125,99.519,416,2,0,1,416,1,416,0.0,866.0,416,1.0,<=>
2436,ECs_3255,HW372_07120,99.052,211,1,1,1,211,1,210,1.27e-152,419.0,211,1.0,<=>
2437,ECs_3256,HW372_07115,86.813,91,12,0,1,91,1,91,8.98e-56,164.0,91,1.0,<=>
2438,ECs_3257,HW372_07110,96.25,80,3,0,1,80,1,80,1.34e-51,153.0,80,1.0,<=>
2439,ECs_3258,HW372_07105,98.366,306,5,0,1,306,1,306,0.0,630.0,306,1.0,<=>
2440,ECs_3259,HW372_07095,99.515,412,2,0,1,412,1,412,0.0,848.0,412,1.0,<=>
2441,ECs_3260,HW372_07090,99.823,565,1,0,1,565,1,565,0.0,1154.0,565,1.0,<=>
2442,ECs_3261,HW372_07085,99.184,245,1,1,1,244,1,245,0.0,499.0,244,1.0040983606557377,<=>
2443,ECs_3262,HW372_07080,99.298,285,2,0,1,285,1,285,0.0,586.0,285,1.0,<=>
2444,ECs_3263,HW372_07075,98.315,831,14,0,1,831,1,831,0.0,1683.0,831,1.0,<=>
2445,ECs_3264,HW372_07070,97.971,345,7,0,1,345,1,345,0.0,687.0,345,1.0,<=>
2446,ECs_3265,HW372_07065,95.568,361,16,0,1,361,1,361,0.0,711.0,361,1.0,<=>
2447,ECs_3266,HW372_07060,99.036,415,4,0,1,415,1,415,0.0,805.0,415,1.0,<=>
2448,ECs_3267,HW372_07055,100.0,108,0,0,1,108,1,108,3.55e-76,217.0,108,1.0,<=>
2449,ECs_3268,HW372_07050,99.688,321,1,0,1,321,1,321,0.0,653.0,321,1.0,<=>
2450,ECs_3269,HW372_07045,98.565,418,6,0,1,418,1,418,0.0,800.0,418,1.0,<=>
2451,ECs_3270,HW372_07040,99.074,108,1,0,1,108,1,108,7.68e-75,214.0,108,1.0,<=>
2452,ECs_3271,HW372_07035,100.0,412,0,0,1,412,1,412,0.0,816.0,412,1.0,<=>
2453,ECs_3272,HW372_07030,99.5,400,2,0,1,400,1,400,0.0,783.0,400,1.0,<=>
2454,ECs_3273,HW372_07025,97.531,729,18,0,1,729,1,729,0.0,1470.0,729,1.0,<=>
2455,ECs_3274,HW372_07010,100.0,114,0,0,6,119,1,114,3.39e-81,231.0,119,0.957983193277311,<=>
2456,ECs_3275,HW372_07005,100.0,123,0,0,1,123,8,130,1.72e-91,257.0,123,1.0,<=>
2457,ECs_3276,HW372_03375,59.786,373,145,4,1,368,21,393,1.49e-154,438.0,382,0.9764397905759162,<=>
2458,ECs_3277,HW372_03380,47.826,138,71,1,3,140,13,149,5.620000000000001e-43,137.0,180,0.7666666666666667,
2459,ECs_3278,HW372_07000,99.575,471,2,0,1,471,1,471,0.0,987.0,471,1.0,<=>
2460,ECs_3282,HW372_06945,100.0,332,0,0,1,332,1,332,0.0,669.0,332,1.0,<=>
2461,ECs_3283,HW372_06935,99.404,671,4,0,1,671,1,671,0.0,1358.0,671,1.0,<=>
2462,ECs_3284,HW372_06930,99.398,332,2,0,1,332,1,332,0.0,663.0,332,1.0,<=>
2463,ECs_3285,HW372_06925,99.605,253,1,0,1,253,1,253,0.0,510.0,253,1.0,<=>
2464,ECs_3286,HW372_06920,100.0,323,0,0,1,323,1,323,0.0,650.0,323,1.0,<=>
2465,ECs_3287,HW372_06915,100.0,85,0,0,1,85,1,85,5.0200000000000004e-58,169.0,85,1.0,<=>
2466,ECs_3288,HW372_06910,99.826,575,1,0,1,575,1,575,0.0,1162.0,575,1.0,<=>
2467,ECs_3289,HW372_06905,99.408,169,1,0,1,169,1,169,4.27e-116,323.0,169,1.0,<=>
2468,ECs_3290,HW372_06900,98.587,283,4,0,1,283,1,283,0.0,570.0,283,1.0,<=>
2469,ECs_3291,HW372_06895,98.131,107,2,0,1,107,1,107,1.14e-77,221.0,110,0.9727272727272728,<=>
2470,ECs_3292,HW372_06890,98.68,303,4,0,1,303,1,303,0.0,613.0,303,1.0,<=>
2471,ECs_3293,HW372_06885,99.178,365,3,0,1,365,1,365,0.0,739.0,365,1.0,<=>
2472,ECs_3294,HW372_06880,99.656,291,1,0,1,291,1,291,0.0,582.0,291,1.0,<=>
2473,ECs_3295,HW372_06875,98.556,277,4,0,1,277,1,277,0.0,538.0,277,1.0,<=>
2474,ECs_3296,HW372_06870,99.407,337,2,0,1,337,1,337,0.0,690.0,338,0.9970414201183432,<=>
2475,ECs_3297,HW372_06865,99.24,263,2,0,1,263,1,263,0.0,530.0,263,1.0,<=>
2476,ECs_3298,HW372_06305,34.752,282,179,4,4,284,4,281,6.97e-48,158.0,285,0.9894736842105263,
2477,ECs_3299,HW372_06860,97.651,298,7,0,1,298,1,298,0.0,585.0,298,1.0,<=>
2478,ECs_3300,HW372_06855,98.734,474,6,0,1,474,1,474,0.0,932.0,474,1.0,<=>
2479,ECs_3301,HW372_09305,29.487,156,86,5,93,241,86,224,3.36e-12,65.1,434,0.35944700460829493,
2480,ECs_3302,HW372_06850,99.331,299,2,0,1,299,1,299,0.0,619.0,299,1.0,<=>
2481,ECs_3303,HW372_06845,98.953,191,2,0,1,191,1,191,5.05e-143,393.0,191,1.0,<=>
2482,ECs_3304,HW372_06840,97.315,149,4,0,1,149,1,149,8.220000000000001e-103,288.0,149,1.0,<=>
2483,ECs_3305,HW372_06835,100.0,141,0,0,1,141,1,141,2.25e-103,288.0,141,1.0,<=>
2484,ECs_3306,HW372_06830,99.308,289,2,0,1,289,1,289,0.0,584.0,289,1.0,<=>
2485,ECs_3307,HW372_06825,98.662,299,4,0,1,299,1,299,0.0,618.0,299,1.0,<=>
2486,ECs_3308,HW372_06820,99.714,350,1,0,1,350,1,350,0.0,730.0,350,1.0,<=>
2487,ECs_3309,HW372_06815,98.795,166,2,0,1,166,1,166,1.52e-119,331.0,166,1.0,<=>
2488,ECs_3310,HW372_06810,98.174,219,4,0,1,219,1,219,9.7e-159,435.0,219,1.0,<=>
2489,ECs_3311,HW372_06805,98.644,295,4,0,1,295,1,295,0.0,593.0,295,1.0,<=>
2490,ECs_3312,HW372_06800,99.779,453,1,0,1,453,1,453,0.0,935.0,453,1.0,<=>
2491,ECs_3313,HW372_06795,98.715,467,6,0,1,467,1,467,0.0,928.0,467,1.0,<=>
2492,ECs_3314,HW372_06790,99.02,408,4,0,1,408,1,408,0.0,790.0,408,1.0,<=>
2493,ECs_3315,HW372_06785,98.987,395,4,0,1,395,1,395,0.0,796.0,395,1.0,<=>
2494,ECs_3316,HW372_06780,97.842,278,6,0,1,278,1,278,0.0,559.0,278,1.0,<=>
2495,ECs_3317,HW372_06775,98.929,467,5,0,1,467,1,467,0.0,931.0,467,1.0,<=>
2496,ECs_3318,HW372_06770,98.947,95,1,0,1,95,1,95,1.18e-65,189.0,95,1.0,<=>
2497,ECs_3319,HW372_06765,100.0,97,0,0,15,111,1,97,1.08e-65,190.0,111,0.8738738738738738,<=>
2498,ECs_3320,HW372_06760,99.408,338,2,0,1,338,1,338,0.0,679.0,338,1.0,<=>
2499,ECs_3321,HW372_06755,90.262,267,2,1,1,243,1,267,1.5400000000000001e-173,475.0,243,1.0987654320987654,<=>
2500,ECs_3322,HW372_06750,97.425,233,6,0,1,233,1,233,2.4e-171,468.0,233,1.0,<=>
2501,ECs_3323,HW372_06745,99.371,159,1,0,1,159,1,159,1.26e-118,328.0,159,1.0,<=>
2502,ECs_3324,HW372_06740,100.0,111,0,0,1,111,1,111,1.35e-78,223.0,111,1.0,<=>
2503,ECs_3325,HW372_06735,99.868,759,1,0,1,759,1,759,0.0,1546.0,759,1.0,<=>
2504,ECs_3326,HW372_06730,100.0,316,0,0,1,316,1,316,0.0,655.0,316,1.0,<=>
2505,ECs_3327,HW372_06725,99.55,667,3,0,1,667,1,667,0.0,1377.0,667,1.0,<=>
2506,ECs_3328,HW372_06720,98.559,347,5,0,1,347,1,347,0.0,699.0,347,1.0,<=>
2507,ECs_3329,HW372_06715,98.429,191,3,0,1,191,1,191,1.9699999999999998e-141,389.0,191,1.0,<=>
2508,ECs_3330,HW372_06710,99.241,659,5,0,1,659,1,659,0.0,1358.0,659,1.0,<=>
2509,ECs_3331,HW372_06705,99.47,566,3,0,1,566,1,566,0.0,1156.0,566,1.0,<=>
2510,ECs_3332,HW372_06700,99.518,1037,5,0,1,1037,1,1037,0.0,2119.0,1037,1.0,<=>
2511,ECs_3333,HW372_06690,94.915,118,6,0,1,118,1,118,8.21e-84,237.0,118,1.0,<=>
2512,ECs_3334,HW372_06685,99.467,375,2,0,1,375,1,375,0.0,775.0,375,1.0,<=>
2513,ECs_3335,HW372_06675,99.569,232,1,0,1,232,1,232,9.12e-173,471.0,232,1.0,<=>
2514,ECs_3336,HW372_06670,95.976,671,27,0,1,671,1,671,0.0,1306.0,671,1.0,<=>
2515,ECs_3337,HW372_06665,100.0,287,0,0,1,287,1,287,0.0,595.0,287,1.0,<=>
2516,ECs_3338,HW372_06660,100.0,237,0,0,1,237,1,237,1.32e-177,484.0,237,1.0,<=>
2517,ECs_3339,HW372_06655,98.837,344,4,0,1,344,1,344,0.0,692.0,344,1.0,<=>
2518,ECs_3340,HW372_06650,100.0,292,0,0,1,292,1,292,0.0,602.0,292,1.0,<=>
2519,ECs_3341,HW372_06645,99.474,190,1,0,1,190,1,190,4.68e-143,393.0,190,1.0,<=>
2520,ECs_3342,HW372_06640,100.0,156,0,0,1,156,1,156,1.07e-117,326.0,156,1.0,<=>
2521,ECs_3343,HW372_05655,50.811,185,88,1,1,185,1,182,2.9500000000000003e-64,194.0,205,0.9024390243902439,
2522,ECs_3344,HW372_05660,36.184,608,349,9,1,604,1,573,1.0700000000000001e-105,331.0,672,0.9047619047619048,
2523,ECs_3345,HW372_05665,52.145,303,138,2,11,309,3,302,2.8899999999999997e-106,309.0,315,0.9619047619047619,
2524,ECs_3346,HW372_07540,33.729,421,246,11,3,404,2,408,1.72e-52,184.0,479,0.8789144050104384,
2525,ECs_3348,HW372_07545,28.14,430,252,13,5,403,6,409,1.6499999999999998e-30,121.0,521,0.8253358925143954,
2526,ECs_3349,HW372_05670,72.183,568,157,1,5,571,2,569,0.0,891.0,571,0.9947460595446584,
2527,ECs_3350,HW372_05675,46.471,170,89,1,1,170,1,168,1.4599999999999998e-52,163.0,181,0.9392265193370166,
2528,ECs_3351,HW372_05680,61.753,251,88,3,1,248,5,250,5.11e-107,307.0,252,0.996031746031746,
2529,ECs_3352,HW372_05685,45.802,131,70,1,7,136,4,134,1.83e-35,116.0,137,0.9562043795620438,
2530,ECs_3353,HW372_05620,51.06,566,256,7,104,664,137,686,5.08e-178,520.0,670,0.844776119402985,
2531,ECs_3354,HW372_15460,49.823,283,141,1,1,282,1,283,4.4799999999999996e-95,279.0,282,1.00354609929078,
2532,ECs_3355,HW372_06635,98.584,353,5,0,1,353,1,353,0.0,684.0,353,1.0,<=>
2533,ECs_3356,HW372_06630,99.179,487,4,0,1,487,1,487,0.0,984.0,487,1.0,<=>
2534,ECs_3357,HW372_06625,98.319,119,2,0,1,119,1,119,2.48e-83,236.0,119,1.0,<=>
2535,ECs_3358,HW372_06620,100.0,248,0,0,1,248,1,248,0.0,504.0,248,1.0,<=>
2536,ECs_3359,HW372_06615,99.767,429,1,0,1,429,1,429,0.0,836.0,429,1.0,<=>
2537,ECs_3360,HW372_06610,100.0,208,0,0,1,208,1,208,1.08e-152,419.0,208,1.0,<=>
2538,ECs_3361,HW372_06605,99.71,345,1,0,1,345,1,345,0.0,701.0,345,1.0,<=>
2539,ECs_3362,HW372_06600,98.585,212,3,0,1,212,1,212,9.69e-159,434.0,212,1.0,<=>
2540,ECs_3363,HW372_06595,99.855,688,1,0,1,688,1,688,0.0,1403.0,688,1.0,<=>
2541,ECs_3364,HW372_06590,99.805,513,1,0,1,513,1,513,0.0,1058.0,513,1.0,<=>
2542,ECs_3365,HW372_06585,98.929,747,8,0,1,747,1,747,0.0,1527.0,747,1.0,<=>
2543,ECs_3366,HW372_06575,100.0,57,0,0,1,57,7,63,5.1e-38,117.0,57,1.0,<=>
2544,ECs_3367,HW372_06570,98.83,171,2,0,1,171,2,172,5.99e-124,343.0,171,1.0,<=>
2545,ECs_3368,HW372_06565,100.0,179,0,0,1,179,1,179,3.5199999999999995e-128,354.0,179,1.0,<=>
2546,ECs_3369,HW372_06560,100.0,525,0,0,1,525,1,525,0.0,1082.0,525,1.0,<=>
2547,ECs_3370,HW372_06555,99.795,488,1,0,1,488,1,488,0.0,982.0,488,1.0,<=>
2548,ECs_3371,HW372_06550,94.053,454,27,0,1,454,1,454,0.0,858.0,456,0.9956140350877193,<=>
2549,ECs_3372,HW372_06530,64.789,71,25,0,1,71,1,71,5.3e-31,100.0,71,1.0,<=>
2550,ECs_3373,HW372_06525,99.592,490,2,0,1,490,1,490,0.0,996.0,490,1.0,<=>
2551,ECs_3374,HW372_06520,98.98,392,4,0,1,392,1,392,0.0,784.0,392,1.0,<=>
2552,ECs_3375,HW372_06515,99.029,206,2,0,1,206,1,206,1.15e-148,408.0,206,1.0,<=>
2553,ECs_3376,HW372_06510,100.0,424,0,0,1,424,1,424,0.0,872.0,424,1.0,<=>
2554,ECs_3377,HW372_06505,100.0,372,0,0,1,372,1,372,0.0,753.0,372,1.0,<=>
2555,ECs_3378,HW372_06500,94.362,337,17,1,1,337,1,335,0.0,619.0,337,1.0,<=>
2556,ECs_3379,HW372_06495,99.479,384,2,0,1,384,1,384,0.0,794.0,384,1.0,<=>
2557,ECs_3380,HW372_06490,99.301,143,1,0,1,143,1,143,1.7799999999999998e-104,291.0,143,1.0,<=>
2558,ECs_3382,HW372_11780,32.911,158,87,6,2,148,6,155,5.21e-12,61.6,273,0.5787545787545788,
2559,ECs_3383,HW372_15490,57.368,190,77,3,14,202,4,190,5.82e-75,222.0,209,0.9090909090909091,
2560,ECs_3384,HW372_15495,43.067,815,414,17,14,792,13,813,0.0,638.0,793,1.0277427490542244,
2561,ECs_3385,HW372_06485,97.662,770,18,0,1,770,1,770,0.0,1514.0,770,1.0,<=>
2562,ECs_3386,HW372_06480,98.246,1653,29,0,1,1653,1,1653,0.0,3308.0,1653,1.0,<=>
2563,ECs_3387,HW372_06475,99.644,281,1,0,1,281,1,281,0.0,566.0,281,1.0,<=>
2564,ECs_3388,HW372_06470,97.287,258,7,0,1,258,1,258,0.0,508.0,258,1.0,<=>
2565,ECs_3389,HW372_06465,98.595,427,6,0,1,427,1,427,0.0,869.0,427,1.0,<=>
2566,ECs_3390,HW372_06460,96.97,66,2,0,1,66,1,66,6.01e-44,132.0,66,1.0,<=>
2567,ECs_3391,HW372_06455,98.198,111,2,0,1,111,1,111,2.5400000000000003e-79,225.0,111,1.0,<=>
2568,ECs_3392,HW372_06450,99.838,616,1,0,1,616,1,616,0.0,1228.0,616,1.0,<=>
2569,ECs_3393,HW372_06445,100.0,171,0,0,1,171,1,171,3.5700000000000002e-124,343.0,171,1.0,<=>
2570,ECs_3394,HW372_06440,100.0,107,0,0,1,107,1,107,3.34e-76,217.0,107,1.0,<=>
2571,ECs_3395,HW372_06435,100.0,128,0,0,1,128,1,128,2.39e-93,262.0,128,1.0,<=>
2572,ECs_3396,HW372_06430,100.0,404,0,0,1,404,1,404,0.0,837.0,404,1.0,<=>
2573,ECs_3397,HW372_06425,100.0,162,0,0,1,162,1,162,7.41e-119,329.0,162,1.0,<=>
2574,ECs_3398,HW372_06420,100.0,245,0,0,1,245,1,245,0.0,505.0,245,1.0,<=>
2575,ECs_3399,HW372_06415,100.0,267,0,0,1,267,1,267,0.0,548.0,267,1.0,<=>
2576,ECs_3400,HW372_06410,98.239,284,5,0,1,284,1,284,0.0,573.0,284,1.0,<=>
2577,ECs_3401,HW372_06405,98.826,426,5,0,1,426,1,426,0.0,867.0,426,1.0,<=>
2578,ECs_3402,HW372_06400,99.208,379,3,0,1,379,1,379,0.0,743.0,379,1.0,<=>
2579,ECs_3403,HW372_11755,36.364,286,179,3,1,283,3,288,7.21e-51,167.0,296,0.9662162162162162,
2580,ECs_3407,HW372_22215,25.279,269,184,10,3,260,6,268,6.1e-14,67.0,270,0.9962962962962963,
2581,ECs_3408,HW372_05725,27.007,274,195,4,6,277,5,275,2.74e-20,88.6,400,0.685,
2582,ECs_3409,HW372_06395,98.571,140,2,0,1,140,1,140,3.76e-96,270.0,140,1.0,<=>
2583,ECs_3410,HW372_06390,95.862,290,12,0,1,290,1,290,0.0,579.0,290,1.0,<=>
2584,ECs_3412,HW372_06380,98.795,332,4,0,1,332,1,332,0.0,624.0,332,1.0,<=>
2585,ECs_3413,HW372_06375,98.807,503,6,0,1,503,1,503,0.0,1005.0,503,1.0,<=>
2586,ECs_3414,HW372_06370,98.471,327,5,0,1,327,1,327,0.0,655.0,327,1.0,<=>
2587,ECs_3415,HW372_06365,97.347,1093,29,0,1,1093,1,1093,0.0,2222.0,1093,1.0,<=>
2588,ECs_3416,HW372_06360,98.741,397,5,0,1,397,1,397,0.0,810.0,397,1.0,<=>
2589,ECs_3417,HW372_06355,99.76,417,1,0,1,417,1,417,0.0,859.0,417,1.0,<=>
2590,ECs_3418,HW372_06350,99.495,396,2,0,1,396,1,396,0.0,820.0,396,1.0,<=>
2591,ECs_3419,HW372_06345,100.0,112,0,0,1,112,1,112,1.44e-76,218.0,112,1.0,<=>
2592,ECs_3420,HW372_06340,99.324,444,3,0,1,444,1,444,0.0,900.0,444,1.0,<=>
2593,ECs_3421,HW372_06335,98.312,237,4,0,1,237,1,237,1.67e-174,476.0,237,1.0,<=>
2594,ECs_3422,HW372_06330,99.783,460,1,0,1,460,16,475,0.0,942.0,460,1.0,<=>
2595,ECs_3423,HW372_06325,99.537,1295,6,0,1,1295,1,1295,0.0,2664.0,1295,1.0,<=>
2596,ECs_3424,HW372_06320,99.228,518,4,0,1,518,1,518,0.0,1060.0,518,1.0,<=>
2597,ECs_3425,HW372_06315,99.401,167,1,0,1,167,12,178,1.55e-125,347.0,167,1.0,<=>
2598,ECs_3426,HW372_06310,99.052,211,2,0,1,211,1,211,2.31e-156,428.0,211,1.0,<=>
2599,ECs_3427,HW372_06305,99.645,282,1,0,1,282,1,282,0.0,573.0,282,1.0,<=>
2600,ECs_3428,HW372_06300,98.837,86,1,0,1,86,1,86,1.1e-60,176.0,86,1.0,<=>
2601,ECs_3429,HW372_06290,99.206,126,1,0,1,126,1,126,5.76e-90,253.0,126,1.0,<=>
2602,ECs_3430,HW372_06285,98.354,243,4,0,1,243,1,243,1.41e-176,482.0,243,1.0,<=>
2603,ECs_3431,HW372_06280,100.0,242,0,0,1,242,1,242,0.0,493.0,242,1.0,<=>
2604,ECs_3432,HW372_06275,99.336,301,2,0,1,301,1,301,0.0,615.0,301,1.0,<=>
2605,ECs_3433,HW372_06270,100.0,226,0,0,1,226,1,226,6.95e-170,464.0,226,1.0,<=>
2606,ECs_3434,HW372_06265,100.0,324,0,0,1,324,1,324,0.0,670.0,324,1.0,<=>
2607,ECs_3435,HW372_06260,100.0,599,0,0,1,599,1,599,0.0,1234.0,599,1.0,<=>
2608,ECs_3436,HW372_06255,98.742,159,2,0,1,159,1,159,3.06e-113,315.0,159,1.0,<=>
2609,ECs_3437,HW372_06250,99.686,318,1,0,1,318,1,318,0.0,649.0,318,1.0,<=>
2610,ECs_3438,HW372_06245,97.685,216,1,1,1,212,1,216,5.4e-156,427.0,212,1.0188679245283019,<=>
2611,ECs_3439,HW372_06240,100.0,191,0,0,1,191,1,191,1.42e-141,389.0,191,1.0,<=>
2612,ECs_3440,HW372_06230,97.222,540,15,0,1,540,1,540,0.0,1095.0,540,1.0,<=>
2613,ECs_3441,HW372_06225,93.878,245,15,0,1,245,1,245,1.24e-177,485.0,245,1.0,<=>
2614,ECs_3442,HW372_06220,100.0,444,0,0,1,444,1,444,0.0,908.0,444,1.0,<=>
2615,ECs_3443,HW372_06215,97.27,293,8,0,1,293,1,293,0.0,586.0,293,1.0,<=>
2616,ECs_3444,HW372_06210,97.949,195,4,0,1,195,1,195,2.9099999999999998e-139,384.0,195,1.0,<=>
2617,ECs_3445,HW372_06205,99.213,127,1,0,1,127,1,127,2.0599999999999998e-92,259.0,127,1.0,<=>
2618,ECs_3446,HW372_06200,99.563,229,1,0,1,229,1,229,3.07e-173,472.0,229,1.0,<=>
2619,ECs_3447,HW372_06195,99.13,345,3,0,1,345,1,345,0.0,706.0,345,1.0,<=>
2620,ECs_3448,HW372_06190,100.0,139,0,0,1,139,1,139,2.9100000000000004e-103,288.0,139,1.0,<=>
2621,ECs_3449,HW372_06185,98.707,232,3,0,1,232,1,232,1.53e-172,471.0,232,1.0,<=>
2622,ECs_3450,HW372_06180,99.097,886,8,0,1,886,1,886,0.0,1798.0,886,1.0,<=>
2623,ECs_3452,HW372_06175,99.778,451,1,0,1,451,1,451,0.0,925.0,451,1.0,<=>
2624,ECs_3453,HW372_06170,96.667,90,3,0,1,90,18,107,9.27e-62,180.0,90,1.0,<=>
2625,ECs_3454,HW372_06165,99.074,432,4,0,1,432,1,432,0.0,865.0,432,1.0,<=>
2626,ECs_3455,HW372_06140,100.0,857,0,0,1,857,1,857,0.0,1732.0,857,1.0,<=>
2627,ECs_3456,HW372_06135,98.354,243,4,0,1,243,1,243,0.0,498.0,243,1.0,<=>
2628,ECs_3457,HW372_06130,99.693,326,1,0,1,326,1,326,0.0,665.0,326,1.0,<=>
2629,ECs_3458,HW372_06125,100.0,245,0,0,1,245,1,245,0.0,507.0,245,1.0,<=>
2630,ECs_3460,HW372_06120,100.0,113,0,0,1,113,1,113,2.32e-82,233.0,113,1.0,<=>
2631,ECs_3462,HW372_06110,99.482,386,2,0,1,386,1,386,0.0,796.0,386,1.0,<=>
2632,ECs_3463,HW372_06105,99.464,373,2,0,1,373,1,373,0.0,759.0,373,1.0,<=>
2633,ECs_3464,HW372_06100,99.719,356,1,0,1,356,1,356,0.0,738.0,356,1.0,<=>
2634,ECs_3465,HW372_06095,97.5,120,3,0,1,120,2,121,1.1e-87,247.0,120,1.0,<=>
2635,ECs_3466,HW372_06090,98.837,172,2,0,1,172,1,172,8.6e-128,353.0,172,1.0,<=>
