"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX25112868","/seqFiles/fastq/SRX25112868_SRR29606688_1.fastq.gz","/seqFiles/fastq/SRX25112868_SRR29606688_2.fastq.gz","SRX25112868_SRR29606688","SRR29606688","SRX25112868","SAMN42110372","SRS21882716","PRJNA1128887","SRP516487","SRA1911088","4-C2-14H-NG_S16_L001_R1_001.fastq.gz","SUB14549218_28","SUB14549218_28","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_28","NextSeq 550","ILLUMINA","1526034760","18610180","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the stationary phase","NextSeq 550 sequencing: E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the stationary phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the stationary phase","f9c23f705a311b1dd829284fefe7aa79;044efe4662f99c1efd60649d4a1ea1b4","409635997;412487777","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/088/SRR29606688/SRR29606688_2.fastq.gz"
"SRX25112869","/seqFiles/fastq/SRX25112869_SRR29606687_1.fastq.gz","/seqFiles/fastq/SRX25112869_SRR29606687_2.fastq.gz","SRX25112869_SRR29606687","SRR29606687","SRX25112869","SAMN42110373","SRS21882719","PRJNA1128887","SRP516487","SRA1911088","2-C1-33H-NG_S40_L001_R1_001.fastq.gz","SUB14549218_29","SUB14549218_29","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_29","NextSeq 550","ILLUMINA","2491780166","30387563","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the late stationary phase","NextSeq 550 sequencing: E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the late stationary phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the late stationary phase","add2e153858b1ef1a8f26a5a7ce7e28e;53d449928ddc56a7b30440c5d6b570c7","635573127;640453282","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/087/SRR29606687/SRR29606687_2.fastq.gz"
"SRX25112870","/seqFiles/fastq/SRX25112870_SRR29606686_1.fastq.gz","/seqFiles/fastq/SRX25112870_SRR29606686_2.fastq.gz","SRX25112870_SRR29606686","SRR29606686","SRX25112870","SAMN42110374","SRS21882729","PRJNA1128887","SRP516487","SRA1911088","4-C2-33H-NG_S10_L001_R1_001.fastq.gz","SUB14549218_30","SUB14549218_30","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_30","NextSeq 550","ILLUMINA","529604216","6458588","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the late stationary phase","NextSeq 550 sequencing: E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the late stationary phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the late stationary phase","0c24f34f672b503081248d2ecf1b51a9;2c1bb53001be694736c809429d5143ac","136113614;137309115","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/086/SRR29606686/SRR29606686_2.fastq.gz"
"SRX25112871","/seqFiles/fastq/SRX25112871_SRR29606685_1.fastq.gz","/seqFiles/fastq/SRX25112871_SRR29606685_2.fastq.gz","SRX25112871_SRR29606685","SRR29606685","SRX25112871","SAMN42110375","SRS21882727","PRJNA1128887","SRP516487","SRA1911088","2-C1-47H-NG_S22_L001_R1_001.fastq.gz","SUB14549218_31","SUB14549218_31","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_31","NextSeq 550","ILLUMINA","80352784","979912","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the death phase","NextSeq 550 sequencing: E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the death phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 1, harvested at the death phase","b886560ad793f24fa06f7e413ef1e608;8dac178fccabf8fe89d54bd597df4d46","20583123;21095694","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/085/SRR29606685/SRR29606685_2.fastq.gz"
"SRX25112872","/seqFiles/fastq/SRX25112872_SRR29606684_1.fastq.gz","/seqFiles/fastq/SRX25112872_SRR29606684_2.fastq.gz","SRX25112872_SRR29606684","SRR29606684","SRX25112872","SAMN42110376","SRS21882732","PRJNA1128887","SRP516487","SRA1911088","4-C2-47H-NG_S11_L001_R1_001.fastq.gz","SUB14549218_32","SUB14549218_32","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_32","NextSeq 550","ILLUMINA","932315646","11369703","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the death phase","NextSeq 550 sequencing: E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the death phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 co-cultured with P. aeruginosa PAO1 under microaerobic, normal gravity conditions, biological replicate 2, harvested at the death phase","399e732ada8d5701105245132ae0eb7b;0dde5908a2d59d8276e16bf820ae637d","237798344;239932862","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/084/SRR29606684/SRR29606684_2.fastq.gz"
"SRX25112873","/seqFiles/fastq/SRX25112873_SRR29606683_1.fastq.gz","/seqFiles/fastq/SRX25112873_SRR29606683_2.fastq.gz","SRX25112873_SRR29606683","SRR29606683","SRX25112873","SAMN42110342","SRS21882745","PRJNA1128887","SRP516487","SRA1911088","E1-33H-MG_S29_L001_R1_001.fastq.gz","SUB14549218_05","SUB14549218_05","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_05","NextSeq 550","ILLUMINA","431948940","5267670","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the late stationary phase","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the late stationary phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the late stationary phase","f00ddb0139cfdda501c9562f39ba8568;37d2b913dbeaf9c0a032b57516526873","91960453;95587843","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/083/SRR29606683/SRR29606683_2.fastq.gz"
"SRX25112874","/seqFiles/fastq/SRX25112874_SRR29606682_1.fastq.gz","/seqFiles/fastq/SRX25112874_SRR29606682_2.fastq.gz","SRX25112874_SRR29606682","SRR29606682","SRX25112874","SAMN42110343","SRS21882750","PRJNA1128887","SRP516487","SRA1911088","E2-33H-MG_S27_L001_R1_001.fastq.gz","SUB14549218_06","SUB14549218_06","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_06","NextSeq 550","ILLUMINA","5599698","68289","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase","e3c46f441f345e90e6160297018956ca;4e522547d7be756089a51df304957e1b","1626427;1645709","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/082/SRR29606682/SRR29606682_2.fastq.gz"
"SRX25112875","/seqFiles/fastq/SRX25112875_SRR29606681_1.fastq.gz","/seqFiles/fastq/SRX25112875_SRR29606681_2.fastq.gz","SRX25112875_SRR29606681","SRR29606681","SRX25112875","SAMN42110344","SRS21882752","PRJNA1128887","SRP516487","SRA1911088","E2-33H-MG_S32_L001_R1_001.fastq.gz","SUB14549218_06_2","SUB14549218_06_2","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_06_2","NextSeq 550","ILLUMINA","305105518","3720799","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase, additiional sequencing data","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase, additiional sequencing data","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the late stationary phase, additiional sequencing data","244d25f6083ce9db8515538329249544;0bd4e086d020b20bc117379043ec8654","66941019;69399689","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/081/SRR29606681/SRR29606681_2.fastq.gz"
"SRX25112876","/seqFiles/fastq/SRX25112876_SRR29606680_1.fastq.gz","/seqFiles/fastq/SRX25112876_SRR29606680_2.fastq.gz","SRX25112876_SRR29606680","SRR29606680","SRX25112876","SAMN42110345","SRS21882756","PRJNA1128887","SRP516487","SRA1911088","E1-47H-MG_S41_L001_R1_001.fastq.gz","SUB14549218_07","SUB14549218_07","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_07","NextSeq 550","ILLUMINA","271091180","3305990","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the death phase","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the death phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 1, harvested at the death phase","edb29572b3a7dfe75fbc63c7c3d57546;c049470da7861e32a3be8fb8b46bca0a","56330888;58819001","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/080/SRR29606680/SRR29606680_2.fastq.gz"
"SRX25112877","/seqFiles/fastq/SRX25112877_SRR29606679_1.fastq.gz","/seqFiles/fastq/SRX25112877_SRR29606679_2.fastq.gz","SRX25112877_SRR29606679","SRR29606679","SRX25112877","SAMN42110346","SRS21882768","PRJNA1128887","SRP516487","SRA1911088","E2-47H-MG_S35_L001_R1_001.fastq.gz","SUB14549218_08","SUB14549218_08","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_08","NextSeq 550","ILLUMINA","865100","10550","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase","91a29ad215654c23a00eb29ec7dda363;d3cc1e58547d13d34c06a0d9e4bd43c4","266048;274655","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/079/SRR29606679/SRR29606679_2.fastq.gz"
"SRX25112878","/seqFiles/fastq/SRX25112878_SRR29606678_1.fastq.gz","/seqFiles/fastq/SRX25112878_SRR29606678_2.fastq.gz","SRX25112878_SRR29606678","SRR29606678","SRX25112878","SAMN42110347","SRS21882771","PRJNA1128887","SRP516487","SRA1911088","E2-47H-MG_S43_L001_R1_001.fastq.gz","SUB14549218_08_2","SUB14549218_08_2","PRJNA1128887","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","SUB14549218_08_2","NextSeq 550","ILLUMINA","138042900","1683450","316435","Escherichia coli Nissle 1917","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase, additiional sequencing data","NextSeq 550 sequencing: E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase, additiional sequencing data","RNA-sequencing of probiotic E. coli Nissle 1917 co-cultured with pathogenic P. aeruginosa PAO1 under microaerobic, microgravity conditions","E. coli Nissle 1917 mono-cultured under microaerobic, microgravity conditions, biological replicate 2, harvested at the death phase, additiional sequencing data","47bc4c5630312c0c32aa288ba347a2c8;680760a864648d0b4ab637521b2d7008","24735089;26399832","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR296/078/SRR29606678/SRR29606678_2.fastq.gz"
"SRX27329882","/seqFiles/fastq/SRX27329882_SRR31974657_1.fastq.gz","/seqFiles/fastq/SRX27329882_SRR31974657_2.fastq.gz","SRX27329882_SRR31974657","SRR31974657","SRX27329882","SAMN46167997","SRS23769012","PRJNA1208138","SRP556905","SRA2049766","control1.R1.fq.gz","control-1","control-1","PRJNA1208138","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","control-1","Illumina HiSeq X","ILLUMINA","2179266660","7349382","316435","Escherichia coli Nissle 1917","","Illumina HiSeq X sequencing: control-1","Escherichia coli Nissle 1917 (EcN) sequencing","control1 of the group control","a909b337cc6d7cdfbe43071ee7d8d891;8b75713b3652a96eb58d4166545a83ed","615249233;693529803","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/057/SRR31974657/SRR31974657_2.fastq.gz"
"SRX27329883","/seqFiles/fastq/SRX27329883_SRR31974656_1.fastq.gz","/seqFiles/fastq/SRX27329883_SRR31974656_2.fastq.gz","SRX27329883_SRR31974656","SRR31974656","SRX27329883","SAMN46167998","SRS23769013","PRJNA1208138","SRP556905","SRA2049766","control2.R1.fq.gz","control-2","control-2","PRJNA1208138","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","control-2","Illumina HiSeq X","ILLUMINA","2150870817","7257106","316435","Escherichia coli Nissle 1917","","Illumina HiSeq X sequencing: control-2","Escherichia coli Nissle 1917 (EcN) sequencing","control2 of the group control","0ba70486e52f946983986e0070cf8adc;5bd689330a6a68596c3d887050e1c058","644064360;690377454","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/056/SRR31974656/SRR31974656_2.fastq.gz"
"SRX27329884","/seqFiles/fastq/SRX27329884_SRR31974655_1.fastq.gz","/seqFiles/fastq/SRX27329884_SRR31974655_2.fastq.gz","SRX27329884_SRR31974655","SRR31974655","SRX27329884","SAMN46167999","SRS23769014","PRJNA1208138","SRP556905","SRA2049766","control3.R1.fq.gz","control-3","control-3","PRJNA1208138","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","control-3","Illumina HiSeq X","ILLUMINA","2252711151","7605085","316435","Escherichia coli Nissle 1917","","Illumina HiSeq X sequencing: control-3","Escherichia coli Nissle 1917 (EcN) sequencing","control3 of the group control","6cb363163ed3bc33d39aef6218fb3992;ecedba740aa92d78dd6740f6b563caa5","635727844;712687437","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/055/SRR31974655/SRR31974655_2.fastq.gz"
"SRX27329885","/seqFiles/fastq/SRX27329885_SRR31974654_1.fastq.gz","/seqFiles/fastq/SRX27329885_SRR31974654_2.fastq.gz","SRX27329885_SRR31974654","SRR31974654","SRX27329885","SAMN46168000","SRS23769018","PRJNA1208138","SRP556905","SRA2049766","positive_group1.R1.fq.gz","positive_group1","positive_group1","PRJNA1208138","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","positive_group1","Illumina HiSeq X","ILLUMINA","2268719630","7662407","316435","Escherichia coli Nissle 1917","","Illumina HiSeq X sequencing: positive_group1","Escherichia coli Nissle 1917 (EcN) sequencing","positive group1 of the group positive group","f1e64fa91d98653433f6fea480f8dbe1;2cb760006b185f2410ad6c871301e7e1","664708594;729380650","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/054/SRR31974654/SRR31974654_2.fastq.gz"
"SRX27329886","/seqFiles/fastq/SRX27329886_SRR31974653_1.fastq.gz","/seqFiles/fastq/SRX27329886_SRR31974653_2.fastq.gz","SRX27329886_SRR31974653","SRR31974653","SRX27329886","SAMN46168001","SRS23769015","PRJNA1208138","SRP556905","SRA2049766","positive_group2.R1.fq.gz","positive_group2","positive_group2","PRJNA1208138","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","positive_group2","Illumina HiSeq X","ILLUMINA","2229829580","7509879","316435","Escherichia coli Nissle 1917","","Illumina HiSeq X sequencing: positive_group2","Escherichia coli Nissle 1917 (EcN) sequencing","positive group1 of the group positive group","82b30da19c85a662d3e4a7c0826484df;33c6ff039e87fbd1bfae0345e492c0c3","659390073;732593214","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR319/053/SRR31974653/SRR31974653_2.fastq.gz"
